ID;text;group
1115;disagree imagine equipped study is assert opposed practiced have built is known believe have believe makes is involved agree have acknowledge have assume refuse admit proceed spend trying come Remember agree spent believe considering footed has address Compare died died see;0
56;mean sampled has;1
1179;heard sell claiming shouldn\'t sell benefits isn\'t builds Believe export accused doing requires believe telling do sell;0
487;blossoming does provided summarises held organised bringing tested give opening accommodated offer establishing received orbiting distributed launched equalled combining range given test made learning tested enter make;2
1867;launched confounding proclaimed announced provided based identified designed monitor track said concluded launched - entered launched Translated launched told launched;2
1325;know complaining containing;0
497;buy had wouldn\'t spend make prohibiting lived zoning mention think guess bought enjoy made want take make communicated pacified;2
1138;report;1
1651;formed translated formed demand are;3
1495;works attempt find facing mark create allows find sharing given representing shared Pick mark Using surrounding based recurse surrounding orienting Find Using calculate taking turns assume oriented reverse mark choose go have reversed found running buy package have see give relies;1
1353;note are nfotis@theseas.ntua.gr organizing call participate;1
143;opposed think take derived make claimed derived shown interpeting exalted wasn\'t claim exalted read found wasn\'t see talk call called deleted reproduced quoted supported support descended exalted Making ignores Using argue changed post Makeing requires given supported demonstrated claims need supply support read accepted judged return \tthat spoken go discuss;3
392;is believes hold adds have excised have add think adds Watch showing;0
490;claim assimilated introduced has Writing bears presented achieved appears described written forms written help decode known written parallels dream suggest emphasizing reported speaks reported portrayed called conquered placed known followed depicting collected reinvigorate waning encourage reporting predicting collected published beginning put concerning refused desecrate endured dramatize invested interpreted found paralleled representing overthrown enduring vived abiding organizing used predicting found propagandized contains regarding suffering opening advocate advocate resurrected granted reflect recur served;3
1036;are published come have compiled run glanced appears Hope helps;1
1369;trying got send shows use;1
212;sounds SCREAMING Give run hand back paste see use wipe;0
124;-From PROMISED read leave supporting protesting organized wouldn\'t worry deflate cleaning spent figuring need put sobered;2
486;carried updated provided accessed using stop updated;2
147;donwloaded supposed converted know need do get mentioned explain;1
1146;suppose means believing know means respecting giving try passing married say having considering marrying making suppose depends feel isn\'t suppose;3
1653;deleted Compare is exist took understand get have agree think sit attempted define hinted hints have anthropomorphize have falls have increased take think changed come see gives had thinking add get chosen define seems cut think made given compromises fits mentioned suppose cuts explained provides activate think need That\;3
972;think wants see carry write ask reach Face Considered;2
1453;have know burned have started disinterested served served made deleted;3
251;showing testing test see get submitted praise suspect Coming seek;3
1675;find writing include don\'t follow;1
1683;mean \'saving confusing negotiate has brought negotiate make come showed negotiating is believe done;3
965;done looking come Assuming missed go see is start Drop subscribing;1
385;looking;1
139;know has get Exploring satisfy coupled offer holds becomes become become has prevent do based spun look has have offers serve heatsink offer required reach use ignore have deal make visit live work think use pushes shielded linear defending bombarding see watching fight;2
681;sent said saved did was ask says Worshipped Carried save gets called connected got castrated formed worshiped wore worked castrated initiate lived wore make know goes do forget excepts did forget;3
1822;made;1
684;placing contains are includes contains get do following get get have let know;1
519;think has sums isn\'t;0
1376;TEXT vidhiyate material bewildered fixed controlled take attached sense bewildered take means fixed says fixed understanding said bewildered condemned forget chant;3
458;have agree mean take We\'re think agree think agree Looks guess decide mind explaining think think disagree;3
762;got applied launch scattered going going exploited occurs took They\'re assume;2
789;wasn\'t post guess goes married classify have expect pop have agreed raise trying keep feel guess get give deal taken talking letting bottled get making appreciated get read;3
432;found look is postet got considering write;1
1057;thought read describes killed tripping lying swing agree used kill used intended reduce caused is attempting find inspired led led involved driven kill are involved lead have switching involved driven organize spread show using further see founded used made trying uses are fought have heating;0
366;need know is allows want experimenting calling feel flying use give;1
1025;replied mentioned passing refer differing say agree base think do say bias You\'re proclaim proclaimed ask says --Does say interprets conforms moved persuade struck wrecking reminds said find trying persuade created say granted grant expect addressed reply have address answer raised jump grant Look jumping do address come supports reject states created states have loved employ know is contradicts says teaches contradict think says teach belong follow rebelled redeemed mean created chose separate chose follow remained shown rebelled followed addressed copied obscured swamping related deleted copyrighted told know sent know mentioned portray reconciled removed proclaim reconciled concur care denies According knowing seen combined read get dare preaching interpret according reconcile know guess allow believing matters go stop progressing visited swept sounded address raised seeks obfuscate try read change teaches teaches teaches according respect reject rejected respect grant following following scotched think matters love use represent ridicule made receive respect made rely referred look contributed have accepted belongs said find coming allowed sink;3
822;\tGive build talk contain following allow thrown assume;0
655;trying figure get see misses resulting need tried adjusting tolerances help;1
1189;think mean had;2
312;searching handle appreciate works works;1
666;tours;2
432;need doing looking knows get - mail ----Steve have;2
223;read states placed is know launched use goes place have;2
724;saw thought found have built \\;2
227;think let;3
373;give assuming own got;2
958;start occur growing shadow;2
828;' like do take image allows trace want save stored like convert begin mentioned convert view appreciated;1
1213;decided let governed neglect do goes drives;3
173;do did changed goes hate find dislike find found use support is elaborate have;1
1789;got work built seems do fixing defined needed dumped;1
243;known know had did awarded post sign means having say;0
315;imagining have stayed bet love makes think sitting saying letting make do;0
399;seems reading said imitate say;0
984;consider;1
795;seen known authorize purchase selected have want go contained have evaluate listed staffed forward ask do consider supporting get work evaluate support send check requested received please re - send corrupted lost thank;2
717;handing distributed had write;1
539;Organized following halici@trmetu.bitnet brought held SOUGHT limited limited Submit arrive Selected published extended given;1
469;asking done bears use have connect overlap appear have remain designed has floating starts ends include fixed support treats allowing allocate provided Note working require remain made have come need uses support resulting provide recognized want allows purchase upgrade needed implemented attack provide supports bilinear provides interpolated mipmapping provideds texturing deliver implementing foces move obtain avoids linking texturing providing Hope helps;1
1312;surprised beat clear Reading appears talk have See;3
742;guess see throwing seems compared think bother;2
156;looking seems started indicate start having Looking know start start;3
80;deleted isn\'t sets had drawn called were said turned went headed wearing flowing claim believed have say exist do claim profess have;3
1755;Says say understand award seen made explain has;0
192;imply mean believe named do does says believes exists;0
1645;posted missed changed missed writes restrict showing presented answering looked found stated done discussed discusses mentions surprise seem dumped corrected owe check stated admit have discussed Acts discuss report know caught do have disseminating use prove want have go show researching given uses accused believing replied misquoted see said said was caused rediscover realize find convinced Thank correcting replied apologize thinking find specify finds quit believed believe find debating alleged diseminate raised present distinguish find presented made referring find produced dug begun begin thought look USED know claims stated used used trying reconcile see used presented remember count find find plan starting use continue present mean found present seem keep beating getting believe use refute do use desire hope enhance used note seems mistating claim contradict see contradicting presenting claim look have stating believe laying expanded see reinterpret done make agree considered given seem think concluding see EXPLAIN HANGING FALLING BURST died confronted point gone say destroyed relates hanged tells fell crushed contradict say did say hang calling calling hanged overlooked hung snapped gave fell mangling fit examined see are conclude struck tearing remember told hanging relates kill placed pointed pulled leaped say took shooting contend committed jumping rejecting believe discredit related said quoting added assuming find seem find rejecting discredit based deem addressed feel say reconcile tell happen shown reject lying lying lying think is think told believe asks find answer restricts point hanging ending survives hanging referred attempted work investigates got attempted hanging failed Hanging assume begging quote listening used use teaches say hung stating killed mention hanging have have re hanging died say means has hung lived documented discover respects including did Thank read interpreted use back value consider read deceived do done toss value say including find noted interpreted died find Remember examine included own published presented appreciate doing getting approach alleged describe conclude translated conclude says state used used saw followed saddled arose went put hanged buried stated hanged adds died have told died is suggest means hang disagree show insist mean erred insisting done said agree regarding taking noticed threw departed went hanged took said put consulted bought bury called notice say died hanging says went hanged tells falling burst gushed given pick recount wrote have have say noticed saying sinned betraying said see threw departed went hanged took said put consulted bought bury called went hanged say died does assume died say purchased falling burst gushed written \'Let let live \'Let take have dispel re explain say hanged say died hanging seems show is know hang records fell hit bursting assume say died did believe did quoted show regard looking assume died agree died had dealing discussing ignored referred suggested hung rotted exploded explain broke fell gushed explain hanging fall suspended deviated fell rolling bouncing given quoted gave hanged overlooked hung snapped gave fell mangling fit examined see are conclude struck tearing see comforting confusing make claim guaranteed have add came done remind discuss ask purchased point mention Acts mentions talking concerning arrested point describes discusses suggest discussed getting stood said had fulfilled spoke concerning became arrested numbered obtained purchased falling burst gushed became known dwelling called written \'Let let live \'Let take Notice used states became arrested stop numbered obtained play said cared had used take put had said Buy need give know played stated played according adds put stolen purchase believe think given state asking think did admit have;3
220;tell breaks kill having;3
949;\t sponsoring present exchange related solicited related works proposed considered stand \tattend published reproduced submit include designate sent received DISTRIBUTE;1
144;know read based know want do have understand;3
1020;using creating help using is create render using bring applying understand have define produce know use appreciated;1
79;know display maintaining appreciated;1
610;deleted read remains agree think killed think base wrote known reflect formed looking see used accepting contains come recommend touches plays find;0
1314;are like ask encounter determine capture imprison discect encounter suffering expend help have done ensure aren\'t brought destroy Have;2
266;think takes take say exist take say exist does suppose isn\'t say exist suppose depends believing means have deal comes leaves feeling beaten agree think trying force mean isn\'t believed said did making allowing live tried get believe did call get;0
105;got written went find find have look appreciated send want;0
1111;went expected made wanted ask hear got figured get read wrote handed started said answer written had crushed came suprised find read answered took getting getting made looking compete developed read editing answered treating said think have talking goes tells considers tells consider building persue have is doing doing tell doing taking said have trying do know threaten;2
213;asking use convert;1
199;doing mention is establish monitoring is get piggyback is happening fly resisted arrive kill settle done done done constrained enter;2
897;take born educated reflects lived heard is belongs trying say belong trapped trying say;2
232;are convert consisting used forgot look converted like has give;1
1827;don\'t claim tried avoid using tried identify has fall espouse known rejected;0
1605;writes is determine is defined determine inclined reject defined is reject holding distinguishes have get read follow;0
948;name find like compile run;1
1046;answered know faking known claims seems define defined;0
769;transcribed taking assume granted copy invited speak held deals considered using think helped began went visit ended visiting happened bought thought has asked was make thought applied isn\'t seeing debated wrote supporting ended ranging designated reside According placed formed use formed tried raise fill launched cost raise hit using began negotiating describes operating think visit operate sell show indicate have sell want arranged lost says went picked had renegotiate described worked met heads sign insisted signing according arranged allow form do meet use located figure spell need built commented team get done were agreed had say lookng invest become costs build sell want give build RIMSAT using run compares sell compared launch get bought have need give scheduled getting used moved says has done insured replace include operated says takes downplayed saying aren\'t used seeing gets worry used predicted used seeing goes worry transfering has taking putting replacing get pays pays swindled RIMSAT had stonewalling bought have have compare downplayed afford launch mean replace compete;2
915;work give seem created failed show see try know told is pointing was is wants live warned means * warn documented uses use address refer is manipulate interpret filled interpreted have thank is get have glorify tend despise snub happen thinking go associate feel trust knowing seem arrived seems believe die believed suchg seem reflect;0
1311;saw was looked listed had found find is knows get let know;1
872;asked believe supported supported say You\'re proposes accepting think supported supported;3
647;got like do let access modes;1
1185;supported known \tProvided made call;0
1188;used forgotten cleared launching defined passed try follow means missed;0
126;heard had notice returning remember associated say locate think;3
1121;try counting work;1
901;like do convert render;1
802;do set do Deleted was want want give know provide opposing have having reading prevent;3
1916;think changing backtrack take return measured considered seems fit definitions apply Note mean say has has denote conclude have fails concludes based derived follow is is has do used contexts mean is argue start demonstrating Considering doubt happen provide;3
1213;is;0
1122;please email get;1
40;came developed;0
830;heard return confirm releasing told rendering isn\'t told switching gain looking sells;1
667;enquired built remained written sits going restore pulled made donating help restore making ordering bring look = = ORDERING add packing packing Make CARD accepted give Send subscribe See add accepted give;2
375;need got scanned Looks mapped mail send;1
596;asking involving encountered find lay posting demonstrating describe run encourage build run see play dealing depends fetching given solved eliminate minimize stitching resulting coplanar filled interpolated differ interpolated allow pixels displayed tends dashed supposed Using use organized attempt bias effected moving clipping used compared used means transformed comes comes accomplishing desired expect cause amount seems suffice fix shows has appears have replaced show supposed lie observed demonstrates implementation- known compile run happen configuring opposed corrected discarding do fix allow buffered take remove stitching appreciated;1
1574;know based be fall mentioned talking keep see raise pay;0
1295;opened looks tried seem work;1
474;Stop Hold have says came came established made using purging saw reiterated covered going accuse get purging planning use using read mentioned doubt admit said missed making prove tell deal forgot posted smell charged according read like know tainted talking made came go does circulated know involved making publicize seems discredit established falls do making look agree suspect disturb seems accused bash justified lies seems trashing accepted think write ask got tell Writing tracking said cast existing going waste trying debunk Do Given consider tainted constitute considered suggest trust writing do provide try reading provide start looking Assuming wants know bet seem gone forget keeping;3
619;went meet said ye be seek found forsake forsake;3
2;MB seems used talking say;2
791;' looking know want comes have tell get;1
905;run running link started subscribed added get re related get access;2
376;help;1
1159;want paint reminds stashed;2
254;solved \% test given \% uses changed replacing got \% printed \% Put test \% PUT;1
495;matter showed causing holds matter give having;3
597;indicates Given wondering have gives be centred occuring know isn\'t isn\'t had does detect do spaced see proposed have involve tell pinching got count;2
1067;were hate see put torchured practicing called take treated mean teach practice think teach practice channelling persecuted accuse judging look see have writing teach practice pretend have look say love say love know loves loves know show encourage stumble continue say implement make molesting accepting embracing believe mean endorse using is is called seen gotten embraced pointed justify use drive shouldn\'t water draw go show considered draw told sell had told say present allow begin innoculated;3
685;made get mentioned saying confused misleading were came pushed say Getting work caused push know made started shipping had made think send misrepresent last seem referring get result pushes aren\'t need forcing buy get get influence meet sell say have expect buy That\ Supported missed say share have going ignored affect hear;1
845;Speaking knows say Speaking taken say striving had;3
1261;calling call calling call investing floating has set make go lose shared taken borrows wish call Relabeling make relabeling explained relabeling taking ofcourse called taking getting heard apply;0
179;controlled allow used;2
222;understand gives rendering seems present rendering circumvented rendering render;1
356;went strapped inserted named;2
275;read landing mention taken have come causes produced hear goes;2
1750;defining chosen say Push;2
418;do working running needs do going suspect implement handles queued provides updates believe restrict performed constrain avoid overlooking think;1
817;have made have spoke agreed have start see decide believe was took kill know happened have talked deny making agree started did is decide happened based started heard read suggesting wearing had image leaving dropping knocking gotten think asses forced bet take like add related recovered had denied reach pointed builds cause explode look consisted read heard corroborating happened remain;3
1282;do did have 40\% taking walked are reconstructed exist touch feel hold forget look test tricked go say say Beware say have reconsider think do has agree saying did attempt understand have replied Hope have appeared;3
459;has doing like hear;1
803;know get have written display hoping get find;1
678;beat had clobbered;1
235;found recognize required believed required checked copy hacked support told find distributed hope obtain look prefer find known work;1
944;looking do find dated had direct post please - mail;1
1084;heard determined had;3
876;think letting realize going thump prefer seems have Say made talking hoping discuss seem have seen deleting spot approaches contain have congratulate know bit repeated attempts assist learning seen speaks goes seem have ignoring Re - read think characterizing refuting think make have make;0
536;think have complaining posting;0
267;saw agianst sparked use justify;0
268;cut offer;2
794;watch jump;0
295;expect bring dries;0
1082;makes think came abolish come abolish fulfill lived came fulfill obey says say pass pass accomplished accomplished supposed accomplish annuls teaches called keeps teaches called Taken teaching living makes appears responding received doing come live lived fulfill made bruise bruise appeared doing honor locked conform defending defending dedicated helping understand sweeping introduced describes came kept shut revealed become lead justified come believe says revealed served lead fulfilled said do based makes re - expressed fulfilled relate makes established represent representing commemorating Acts claim have settled welcome offer excuse read;3
1722;- writing have called called hold wrote exists called called isn\'t;0
1842;I\'m looking used have works point documented;1
307;want participate opposing supported keep becoming noticing;3
129;brighten see left;2
1417;isn\'t set aren\'t have defined have given Isn\'t problem changes speaking mention determine;0
852;located including located arranged Call are speak paid;2
1092;observed created count Put are observed created;3
1069;sounded do loan get;2
286;doing represent got;2
1736;looking reads produced thinned preprocess want apply;1
1259;Prove mean prove defended causes hold defend defend Do Prove Prove believe have have exist have do post show existing grasp indicates create die ';0
1935;want do do remember leasing use;2
1226;said want conform;3
1805;depend wanted wanted wouldn\'t;3
689;understand give;1
390;dived reverse engineered needed extracted dawned need want use rendering requires specified used apply renders intended got specify saved read found have;1
744;received shipping release say purchase costs upgrading call requires received contrasting scrounge think take is want find get sent;1
1766;purchasing offers give Thank;1
1330;type;1
415;are died wrote decayed question lend heard claim spoken transcribed find believe decide change make understand witness mean says trying convince isn\'t convince seem fly observed work find;3
64;return including seen had entitled has co - authored includes published know;2
1670;made market want have learn sell need go complicates had get started serves used come prevented stranded reached;2
895;have send set have spend mean Need find has challenged put do wish make challenge Say like atleast prefer using acrossed;2
1308;denotes constructed describe called distinguish use made classified have have corresponds engines size shipped controlled shipped controlled go is believe holds included taken involved certify sell suggest send forget ya;2
307;had clear qualify guess have refer related have finds have have escape fight have serves related is performs shows;0
905;need runs have send;1
924;wasn\'t known came has want;2
1037;bet remember Read want know;2
1486;SCHEDULED service scheduled designed accommodate needed schedule reached following required using based done going repackage have respond said improves providing added reacting laying completed determined changing installing looked accomplishing recognizing consume set deemed said alternating alleviate placing requiring paid learned factored said planning formulate represents accomplish calls include called lasting stand practice made based learned leading assisting include evaluate used help understanding assist gaining required expand \tDesigned serviced built handholds assist launched mixed showed change make become;2
1229;tell give flick searching generated go extract Works said arrived asked betcha Welcome assured gets have reproduce keeping created saying became exists proving said contradict explained proves proving exist proving relates get say makes Compare raised Do get;0
324;know;2
1002;goes follows appear considered point talking consider says read assumed knew shed putting 's supposed say missing accepted used removed Compare speak know look based;0
175;knows they\'re talking add;1
904;supposed post involved developing enjoyed got helped posting hoping working make look \t\t\t\t\t\t304A seeking utilize received enrolled published including learn involved involving have involved using include involved involved learnt learned maintained worked enjoyed involved request reviewed like have discuss hear \t\t\t ISU,\t\t\t\t\t304A obtain \t\tinvolving \t\tutilize networking enrolled using presented Presented COURSE WORK operating involved taking aging involved driven involved structured allows included support routing distributed based involved starting involved involves using involves using supported involved developing modeling supported involved working involved based used Involved control \t\tOperating ACTIVITIES \t Ranked ensuring pursue;1
422;written make said calling saying think interpret read;0
1628;made wrote find missing intended mode assumes modify ask make re - post written found included enter define put get put put included draw load wrote bounces zipped concerned Do like be get telling bother;1
55;pressurized bend grasping exists Given shatter think take think enlarged know ask say bring bear try show think let say say mean assuming allow alter planned do suffice knows makes accepted determined have support developed require propagate makes coordinate distributed rule points are eat lost contend spend have develop exercise moderate makes tend retain assuming tend need maintain based tends rule contend have restrained generate reject suspect manifest interacting doubt;2
1386;say falls dies remains dies produces loves lose hates keep serves let follow serves honor want hate created wish enjoy given want live die give wish have happens pass- live have exist exist mean worship live fend die end decides toss flaming cease exist wants earn does wasn\'t rose think did serves want rise * want wants win knows do provide believe having resort applied see know offer offer got understand see spouting level demonstrated understands imply- rattles fly point try explain do want understood end substitute means set want make believe has got do bumbling making aren\'t depriving keep keep start waving expect toss;3
327;makes take go see said stay blew sank;0
931;have concerning writes see fallen cut didst weaken said ascend exalt sit ascend brought say sits Says exhault throne said set understand chasten heard come withstood came help remained come make understand fall See discussed take say saith sealest prepared created EZE anointed set walked created found filled sinned cast destroy covering lifted corrupted cast lay behold defiled bring devour bring behold know tonished;3
739;make create;3
1611;got quoted write read think hurts need read think trimmed keep trying cut fix change signify make;1
1040;make dealing kills including seems dealing note show make letting burn scream;3
1983;correct continues do proclaiming speaks tell believe wish know do believe say searched found said stay blew sank;0
1952;helps keep going subjected get subscribe;3
1257;put changing produces do move move isn\'t consider begin require generating repel repel works generated has drops require hardenned forget missed sounds;2
791;think stooping assume handle based go understand comes asks develop get are relying ignoring think deserves give going use make understand conceptualized walking took wonder stick need see believe;2
310;tend agree came started watched grow seemed take come get go going dumping find warn going Want see get Go imagine find learn isn\'t bring needed offset fear put swamping;0
1937;tell they\'re got;2
1474;like add applaud shown posting read differ believing agreed limit degenerates proposes seems fall prefer deal works associated included works argued think excluded get mean means says means quoting think happening becoming trivialized appropriating mean want seen entitled look seeing say let rip let fall filled asking post do;3
266;says known codified assuming has known referred given codified allow fits given trusted knew given Improving give know known based take get hope see allow change gives discussed looks drawn fall reporting;0
803;get respond told prove consider strive talk;3
688;deleted GET;2
639;seems;0
910;securing running sent Built implemented customized built provides conforms expected sold enable use create Written written conforms taking Build has interrupt control controlling use manipulate allow control control contact call;1
507;reply get told wait;0
20;mean was remember;2
909;convinced aren\'t convinced exists convinced;0
2000;made broken;0
1979;searching mire see;3
58;looking displaying edit add change need put manipulate add know;1
1854;note make claim made creates were is change pleases do governed understood \'justified\ knows happens get Insisting have live;2
1975;said make act observe have defined exist exist are believe read recall claiming act think attempting manufacture said require exist ignore misunderstand distort find used question is say defined exist asking have depend say defined decide are lead think know implying like see;0
1502;estimate referred do orbiting have send get done have;2
323;Look post seems suggest see xv post meant post say said have saying make claiming make understand saying tried fathom defeats said contradicts said think talking loading quantising manipulating applying lets edit jumping is understand supposed mean saying see want extend allow point saying is happen use cause saying make find took agree thought seem have make contradict have step think said saving trading fail see proposed Speak met spoken quantised expects reverse keeping heve made yused Look import look tells allocated makes editing claims Read viewing modifying lets import shows say seems use designed makes come proposed work feel post done go code look import\ think saying got pressed go had trying sue bet Leaving betrays admit think C.C.Lilley@mcc.ac.uk C.C.Lilley@uk.ac.mcc;1
