Feature,Importance
rand,0.0
performance,0.0
persuade,0.0
rad,0.0
queens,0.0
quick,0.0
query,0.0
pertain,0.0
pet,0.0
pete,0.0
race,0.0
petri,0.0
pex,0.0
pexlib,0.0
radius,0.0
ph,0.0
ra,0.0
pharisees,0.0
r2,0.0
phase,0.0
questionable,0.0
philosophical,0.0
phenomena,0.0
phenomenon,0.0
phigs,0.0
qur,0.0
questions,0.0
quotation,0.0
pgm,0.0
perry,0.0
perrydsinc,0.0
radiosity,0.0
radio,0.0
radically,0.0
radical,0.0
persecution,0.0
persia,0.0
persian,0.0
persians,0.0
personal,0.0
personality,0.0
queen,0.0
phong,0.0
personnel,0.0
radiation,0.0
quantum,0.0
radiate,0.0
quiet,0.0
quarter,0.0
quarterly,0.0
radiance,0.0
radar,0.0
phobos,0.0
philosopher,0.0
perspective,0.0
personally,0.0
recall,0.0
parallel,0.0
paramax,0.0
parameter,0.0
rec,0.0
parametric,0.0
reboost,0.0
reasoning,0.0
paranoid,0.0
paraphrase,0.0
reasonably,0.0
pardon,0.0
parent,0.0
reasonable,0.0
realtime,0.0
photoshop,0.0
particularly,0.0
particular,0.0
reagan,0.0
participation,0.0
participate,0.0
participant,0.0
partially,0.0
realize,0.0
part1,0.0
realise,0.0
realistic,0.0
reality,0.0
parody,0.0
park,0.0
parity,0.0
paris,0.0
partial,0.0
pain,0.0
paine,0.0
rectangular,0.0
recover,0.0
painful,0.0
painless,0.0
paint,0.0
recount,0.0
painter,0.0
painting,0.0
pair,0.0
record,0.0
pal,0.0
palette,0.0
pallet,0.0
receiver,0.0
parallax,0.0
recent,0.0
paragraph,0.0
paradox,0.0
reckon,0.0
paradise,0.0
recognise,0.0
pan,0.0
recognition,0.0
parable,0.0
papers,0.0
recommend,0.0
reconcile,0.0
panic,0.0
reconstruction,0.0
panel,0.0
parachute,0.0
pause,0.0
pay,0.0
payload,0.0
payment,0.0
pbm,0.0
pbmplus,0.0
raytrace,0.0
rayshade,0.0
ray4,0.0
pcx,0.0
pd,0.0
ray,0.0
raw,0.0
pd1,0.0
rational,0.0
ready,0.0
perceive,0.0
rarely,0.0
raster,0.0
penalty,0.0
pen,0.0
pegasus,0.0
rasterize,0.0
pds,0.0
rat,0.0
peculiar,0.0
rate,0.0
peak,0.0
peaceful,0.0
ratio,0.0
peace,0.0
pdt,0.0
peer,0.0
readme,0.0
partly,0.0
partner,0.0
party,0.0
pasadena,0.0
pascal,0.0
reading,0.0
pass,0.0
readily,0.0
passage,0.0
passover,0.0
reader,0.0
passwd,0.0
password,0.0
readable,0.0
paul,0.0
raytracer,0.0
raytracing,0.0
patriot,0.0
patrick,0.0
patient,0.0
razor,0.0
patience,0.0
paste,0.0
rd,0.0
patently,0.0
patent,0.0
reach,0.0
patch,0.0
reaction,0.0
pat,0.0
reactor,0.0
rcs,0.0
proprietary,0.0
pregnant,0.0
prejudice,0.0
proposition,0.0
preliminary,0.0
premise,0.0
propose,0.0
premium,0.0
prophets,0.0
prepare,0.0
prepared,0.0
presence,0.0
prophetic,0.0
presentation,0.0
presently,0.0
pile,0.0
previous,0.0
previewer,0.0
preview,0.0
prevent,0.0
properly,0.0
pretty,0.0
property,0.0
preservation,0.0
prophecy,0.0
presume,0.0
presumably,0.0
pressure,0.0
press,0.0
prophesy,0.0
prophet,0.0
prophethood,0.0
pretend,0.0
pour,0.0
povray,0.0
proud,0.0
powerful,0.0
pp,0.0
ppm,0.0
practical,0.0
practice,0.0
prototype,0.0
proton,0.0
protocol,0.0
protestants,0.0
prayer,0.0
protestant,0.0
pre,0.0
pregnancy,0.0
prefix,0.0
preferred,0.0
propulsion,0.0
preference,0.0
prospect,0.0
preferably,0.0
prefer,0.0
preach,0.0
prediction,0.0
predict,0.0
precision,0.0
precisely,0.0
precise,0.0
preacher,0.0
protection,0.0
protest,0.0
protect,0.0
projection,0.0
projectile,0.0
privilege,0.0
prohibit,0.0
prize,0.0
prj,0.0
progress,0.0
pro,0.0
probability,0.0
probable,0.0
probe,0.0
probes,0.0
procedural,0.0
procedure,0.0
programs,0.0
previously,0.0
profile,0.0
professor,0.0
professional,0.0
profess,0.0
prof,0.0
production,0.0
profit,0.0
proceed,0.0
programme,0.0
proclaim,0.0
processor,0.0
programmer,0.0
programming,0.0
process,0.0
proceedings,0.0
proceeding,0.0
produce,0.0
price,0.0
proper,0.0
pride,0.0
priest,0.0
propellant,0.0
priesthood,0.0
primarily,0.0
primary,0.0
propane,0.0
prime,0.0
propagation,0.0
propaganda,0.0
pronounce,0.0
primitive,0.0
prince,0.0
prometheus,0.0
privately,0.0
prominent,0.0
promise,0.0
private,0.0
promising,0.0
prison,0.0
priority,0.0
princeton,0.0
prior,0.0
printout,0.0
printing,0.0
promotional,0.0
printer,0.0
prompt,0.0
principle,0.0
principal,0.0
promote,0.0
pv3d,0.0
puzzle,0.0
plan,0.0
planar,0.0
planes,0.0
push,0.0
pursuit,0.0
planet,0.0
pursue,0.0
purpose,0.0
purport,0.0
planetary,0.0
planning,0.0
plant,0.0
plasma,0.0
pound,0.0
plenty,0.0
pleasure,0.0
pleased,0.0
plaza,0.0
player,0.0
playback,0.0
punish,0.0
plastic,0.0
plausible,0.0
purchase,0.0
purdue,0.0
pure,0.0
purely,0.0
plato,0.0
platform,0.0
plate,0.0
punishable,0.0
physic,0.0
qualified,0.0
physical,0.0
physically,0.0
physicist,0.0
physics,0.0
physik,0.0
pi,0.0
quadra,0.0
pic,0.0
pick,0.0
pict,0.0
pictpixie,0.0
qt,0.0
picture,0.0
plain,0.0
pizza,0.0
pixel,0.0
pixar,0.0
pity,0.0
qm,0.0
pitt,0.0
pitch,0.0
pictures,0.0
piss,0.0
pipe,0.0
pioneer,0.0
pink,0.0
pilot,0.0
qrt,0.0
piggyback,0.0
piece,0.0
pit,0.0
pop,0.0
popular,0.0
populated,0.0
population,0.0
psychology,0.0
port,0.0
portable,0.0
portal,0.0
portion,0.0
psychological,0.0
psychic,0.0
psl,0.0
poseidon,0.0
psc,0.0
psalms,0.0
pump,0.0
potter,0.0
prove,0.0
potentially,0.0
provision,0.0
potential,0.0
postulate,0.0
provoke,0.0
positional,0.0
posting,0.0
ps,0.0
possibly,0.0
psalm,0.0
possession,0.0
possess,0.0
positive,0.0
positioning,0.0
prt,0.0
publisher,0.0
pointless,0.0
publishers,0.0
pointing,0.0
publishing,0.0
pointer,0.0
po,0.0
poorly,0.0
pull,0.0
plutonium,0.0
pluto,0.0
plus,0.0
plug,0.0
plotting,0.0
plotter,0.0
plot,0.0
pm,0.0
poor,0.0
polyray,0.0
polyhedra,0.0
pt,0.0
pub,0.0
pollution,0.0
political,0.0
publicity,0.0
public,0.0
policy,0.0
police,0.0
pole,0.0
polar,0.0
poke,0.0
publication,0.0
poison,0.0
politic,0.0
max,0.0
maurice,0.0
matthews,0.0
matthew,0.0
matt,0.0
matrix,0.0
mating,0.0
mathematically,0.0
mathematical,0.0
rectangle,0.0
math,0.0
match,0.0
mat,0.0
mastercard,0.0
master,0.0
massive,0.0
masse,0.0
massacre,0.0
massachusetts,0.0
mass,0.0
mathematic,0.0
mechanic,0.0
mecca,0.0
meat,0.0
measurement,0.0
measure,0.0
means,0.0
meaningless,0.0
meaningful,0.0
meaning,0.0
maximize,0.0
mdc,0.0
md,0.0
mcwilliams,0.0
mchp,0.0
mcdowell,0.0
mcdonnell,0.0
mcconkie,0.0
mcc,0.0
mb,0.0
maximum,0.0
meal,0.0
manufacturer,0.0
manufacture,0.0
manual,0.0
manner,0.0
manned,0.0
mankind,0.0
manipulator,0.0
manipulation,0.0
manipulate,0.0
masoretic,0.0
manifest,0.0
manhattan,0.0
maneuvering,0.0
maneuver,0.0
mandate,0.0
manchester,0.0
manager,0.0
management,0.0
manage,0.0
male,0.0
manifestation,0.0
masons,0.0
masonry,0.0
masonic,0.0
mask,0.0
maryland,0.0
mary,0.0
martin,0.0
martian,0.0
marshall,0.0
manufacturing,0.0
marry,0.0
marriage,0.0
marketing,0.0
market,0.0
mark,0.0
mariner,0.0
margin,0.0
march,0.0
mar,0.0
mapping,0.0
mars,0.0
minded,0.0
mind,0.0
min,0.0
million,0.0
miller,0.0
military,0.0
mil,0.0
mike,0.0
mighty,0.0
mechanical,0.0
midnight,0.0
middle,0.0
mid,0.0
microwave,0.0
microsoft,0.0
micron,0.0
microgravity,0.0
micro,0.0
michael,0.0
mi,0.0
midst,0.0
missouri,0.0
missions,0.0
missile,0.0
miss,0.0
misrepresentation,0.0
misconception,0.0
misc,0.0
mis,0.0
mirrors,0.0
mineral,0.0
mir,0.0
mips,0.0
minute,0.0
minority,0.0
minor,0.0
ministry,0.0
mining,0.0
minimum,0.0
minimize,0.0
minimal,0.0
mirror,0.0
mercy,0.0
mercury,0.0
mercedes,0.0
menu,0.0
mental,0.0
men,0.0
memory,0.0
memetic,0.0
meme,0.0
mhz,0.0
member,0.0
melt,0.0
meg,0.0
meeting,0.0
meet,0.0
medicine,0.0
medical,0.0
median,0.0
media,0.0
mechanism,0.0
membership,0.0
mexico,0.0
method,0.0
methane,0.0
meter,0.0
meteorite,0.0
meteor,0.0
metaphysics,0.0
metaphysical,0.0
metaphorical,0.0
mere,0.0
metallic,0.0
metal,0.0
metafile,0.0
messianic,0.0
messiah,0.0
messenger,0.0
message,0.0
mess,0.0
mesh,0.0
merit,0.0
metaphor,0.0
liberal,0.0
lib,0.0
lha,0.0
lga,0.0
lexicon,0.0
lewis,0.0
level,0.0
lev,0.0
letters,0.0
malcolm,0.0
lesson,0.0
lesbian,0.0
leo,0.0
length,0.0
lend,0.0
lem,0.0
legitimate,0.0
legislation,0.0
legend,0.0
legally,0.0
letter,0.0
limitation,0.0
limit,0.0
limb,0.0
lilleyuk,0.0
lilleymcc,0.0
lilley,0.0
lightwave,0.0
lightning,0.0
lighting,0.0
liberty,0.0
liftoff,0.0
lift,0.0
lifetime,0.0
lifestyle,0.0
liek,0.0
licensing,0.0
license,0.0
licence,0.0
libtiff,0.0
library,0.0
light,0.0
lawyer,0.0
lawrence,0.0
lava,0.0
launcher,0.0
laugh,0.0
latitude,0.0
later,0.0
late,0.0
lastly,0.0
legal,0.0
larson,0.0
larry,0.0
larrison,0.0
largely,0.0
larc,0.0
language,0.0
langley,0.0
landscape,0.0
landsat,0.0
landing,0.0
laser,0.0
leftover,0.0
left,0.0
lee,0.0
lecture,0.0
lectorium,0.0
leary,0.0
learning,0.0
learn,0.0
leap,0.0
lay,0.0
leadership,0.0
leader,0.0
lead,0.0
lds,0.0
lcs,0.0
lcd,0.0
lbl,0.0
lazarus,0.0
layout,0.0
layer,0.0
leak,0.0
machine,0.0
mach,0.0
ma,0.0
m13,0.0
lzw,0.0
lz,0.0
lynn,0.0
lust,0.0
lung,0.0
limited,0.0
lunatic,0.0
lunar,0.0
luna,0.0
luminosity,0.0
luke,0.0
lucky,0.0
lucifer,0.0
lox,0.0
lower,0.0
low,0.0
lunch,0.0
making,0.0
maker,0.0
majority,0.0
major,0.0
majesty,0.0
maintenance,0.0
maintain,0.0
mainly,0.0
mailing,0.0
macintosh,0.0
magnitude,0.0
magnetometer,0.0
magnetic,0.0
magic,0.0
magi,0.0
magellan,0.0
magazine,0.0
mag,0.0
madhausnetcom,0.0
mad,0.0
maharishi,0.0
local,0.0
loan,0.0
load,0.0
ln,0.0
llnl,0.0
living,0.0
livermore,0.0
literature,0.0
literally,0.0
lover,0.0
listing,0.0
listen,0.0
list,0.0
lisp,0.0
lis,0.0
liquid,0.0
lion,0.0
linux,0.0
link,0.0
linear,0.0
literal,0.0
louis,0.0
loud,0.0
lossy,0.0
lossless,0.0
loss,0.0
los,0.0
loose,0.0
loop,0.0
longitude,0.0
locally,0.0
logo,0.0
login,0.0
logically,0.0
logical,0.0
logic,0.0
log,0.0
lodge,0.0
lock,0.0
location,0.0
locate,0.0
london,0.0
official,0.0
officer,0.0
office,0.0
offering,0.0
offer,0.0
offensive,0.0
offend,0.0
odd,0.0
october,0.0
mistake,0.0
ocean,0.0
occur,0.0
occult,0.0
occasionally,0.0
occasional,0.0
occasion,0.0
occam,0.0
obviously,0.0
obvious,0.0
obsolete,0.0
oct,0.0
open,0.0
op,0.0
oort,0.0
oop,0.0
onyx,0.0
online,0.0
ongoing,0.0
oneself,0.0
onboard,0.0
officially,0.0
omniscient,0.0
omnipotent,0.0
omnipotence,0.0
omicron,0.0
ol,0.0
okay,0.0
ok,0.0
oil,0.0
ohio,0.0
offset,0.0
oms,0.0
nurbs,0.0
numerous,0.0
numerical,0.0
null,0.0
nucleus,0.0
nuclear,0.0
ntua,0.0
ntsc,0.0
ntis,0.0
observed,0.0
nrao,0.0
npo,0.0
nowadays,0.0
november,0.0
novel,0.0
nov,0.0
notion,0.0
notice,0.0
nose,0.0
norway,0.0
nsf,0.0
observatory,0.0
observational,0.0
observation,0.0
observable,0.0
obscure,0.0
oblige,0.0
objectivity,0.0
objectivist,0.0
objectivism,0.0
nut,0.0
objection,0.0
obey,0.0
obedience,0.0
oath,0.0
oakland,0.0
oak,0.0
nz,0.0
ny,0.0
nwu,0.0
nw,0.0
objectively,0.0
overlook,0.0
overlay,0.0
overhead,0.0
overcome,0.0
overall,0.0
outward,0.0
output,0.0
outlook,0.0
outline,0.0
opening,0.0
outer,0.0
outcome,0.0
ought,0.0
otis,0.0
otg,0.0
ot,0.0
osc,0.0
os22,0.0
os2,0.0
os,0.0
outlaw,0.0
page,0.0
pagan,0.0
pad,0.0
pack,0.0
pacifist,0.0
pacific,0.0
pace,0.0
pa,0.0
p4,0.0
overview,0.0
p3,0.0
p2,0.0
p12,0.0
p1,0.0
ozone,0.0
oz,0.0
oxygen,0.0
oxford,0.0
owner,0.0
overwhelming,0.0
p3d,0.0
option,0.0
optimize,0.0
optimistic,0.0
optical,0.0
optic,0.0
oppression,0.0
opposition,0.0
opposite,0.0
oppose,0.0
orthodoxy,0.0
opponent,0.0
opinion,0.0
operator,0.0
operative,0.0
operations,0.0
operational,0.0
operation,0.0
operating,0.0
operate,0.0
openly,0.0
opportunity,0.0
orthodox,0.0
orion,0.0
originate,0.0
originally,0.0
orientis,0.0
orientation,0.0
oriental,0.0
orient,0.0
organize,0.0
optional,0.0
organic,0.0
org,0.0
oregon,0.0
ore,0.0
ordo,0.0
ordinary,0.0
orbiter,0.0
orbital,0.0
orange,0.0
oracle,0.0
organisation,0.0
movement,0.0
mouth,0.0
mouse,0.0
mountain,0.0
mount,0.0
motorola,0.0
motor,0.0
motive,0.0
motivation,0.0
northern,0.0
motion,0.0
motif,0.0
mother,0.0
moslems,0.0
moslem,0.0
moses,0.0
moscow,0.0
mortal,0.0
morph,0.0
morning,0.0
motivate,0.0
museum,0.0
murray,0.0
murderer,0.0
murder,0.0
multiple,0.0
multimedia,0.0
multi,0.0
muhammad,0.0
mu,0.0
movie,0.0
mt,0.0
msu,0.0
msfc,0.0
msdos,0.0
msdo,0.0
ms,0.0
mpg,0.0
mpeg,0.0
mp,0.0
mozumder,0.0
mtv,0.0
modern,0.0
moderated,0.0
moderate,0.0
modelling,0.0
modeller,0.0
modeling,0.0
modeler,0.0
model,0.0
mode,0.0
mormons,0.0
mo,0.0
mm,0.0
miya,0.0
mixture,0.0
mix,0.0
mit,0.0
misunderstood,0.0
misunderstanding,0.0
misunderstand,0.0
mistaken,0.0
mobile,0.0
mormon,0.0
morgan,0.0
morally,0.0
morality,0.0
monthly,0.0
month,0.0
monochrome,0.0
mono,0.0
monitoring,0.0
modest,0.0
money,0.0
monday,0.0
momentum,0.0
moment,0.0
mom,0.0
molecule,0.0
molecular,0.0
module,0.0
modify,0.0
modification,0.0
monitor,0.0
nick,0.0
nicely,0.0
nic,0.0
nfotis,0.0
nff,0.0
nextstep,0.0
newton,0.0
newsletter,0.0
newsgroup,0.0
music,0.0
newly,0.0
neutron,0.0
neutral,0.0
neural,0.0
networks,0.0
network,0.0
netter,0.0
netmail,0.0
net,0.0
neptune,0.0
news,0.0
north,0.0
normally,0.0
norm,0.0
norad,0.0
noon,0.0
nonsense,0.0
nonetheless,0.0
nominal,0.0
noise,0.0
nickname,0.0
noble,0.0
noao,0.0
noaa,0.0
nl,0.0
nj,0.0
nitrogen,0.0
nist,0.0
ninth,0.0
nikolaos,0.0
nih,0.0
node,0.0
naturally,0.0
natural,0.0
native,0.0
national,0.0
nation,0.0
nasty,0.0
nasp,0.0
nasda,0.0
narrow,0.0
neighbour,0.0
nameaddress,0.0
naive,0.0
na,0.0
n2,0.0
n1,0.0
mythology,0.0
mystery,0.0
mutually,0.0
muslims,0.0
muslim,0.0
naplps,0.0
neighbor,0.0
negotiate,0.0
neglect,0.0
negative,0.0
needle,0.0
necessity,0.0
necessary,0.0
necessarily,0.0
neat,0.0
nearly,0.0
nature,0.0
near,0.0
ne,0.0
ncsa,0.0
nc,0.0
nb,0.0
nazis,0.0
nazi,0.0
navy,0.0
navigation,0.0
naval,0.0
nearby,0.0
tr,0.0
tpub,0.0
tp,0.0
toy,0.0
toxic,0.0
town,0.0
tower,0.0
tout,0.0
tour,0.0
lander,0.0
totally,0.0
total,0.0
toss,0.0
torture,0.0
toronto,0.0
torch,0.0
torah,0.0
tor,0.0
topic,0.0
topex,0.0
tough,0.0
translator,0.0
translate,0.0
transition,0.0
transit,0.0
transformation,0.0
transform,0.0
transfer,0.0
trajectory,0.0
training,0.0
trace,0.0
trail,0.0
traffic,0.0
traditional,0.0
tradition,0.0
trademark,0.0
trade,0.0
tracking,0.0
track,0.0
tracing,0.0
tracer,0.0
train,0.0
tmembership,0.0
tmark,0.0
tm,0.0
title,0.0
titanium,0.0
